time,pr_day_CCSM4_rcp45
2006-03-17 00:00:00+00:00,0.0
2006-03-18 00:00:00+00:00,0.0
2006-03-19 00:00:00+00:00,0.0
2006-03-20 00:00:00+00:00,0.0
2006-03-21 00:00:00+00:00,0.0
2006-03-22 00:00:00+00:00,0.0
2006-03-23 00:00:00+00:00,0.0
2006-03-24 00:00:00+00:00,0.0
2006-03-25 00:00:00+00:00,0.0
2006-03-26 00:00:00+00:00,0.0
2006-03-27 00:00:00+00:00,0.0
2006-03-28 00:00:00+00:00,0.0
2006-03-29 00:00:00+00:00,0.0
2006-03-30 00:00:00+00:00,7.639416210736272e-09
2006-03-31 00:00:00+00:00,4.263335995347006e-07
2006-04-01 00:00:00+00:00,3.499146572494283e-08
2006-04-02 00:00:00+00:00,1.322179741691798e-06
2006-04-03 00:00:00+00:00,0.0
2006-04-04 00:00:00+00:00,0.0
2006-04-05 00:00:00+00:00,6.017227747179277e-07
2006-04-06 00:00:00+00:00,0.0
2006-04-07 00:00:00+00:00,0.0
2006-04-08 00:00:00+00:00,0.0
2006-04-09 00:00:00+00:00,0.0
2006-04-10 00:00:00+00:00,0.0
2006-04-11 00:00:00+00:00,0.0
2006-04-12 00:00:00+00:00,4.253406515886127e-09
2006-04-13 00:00:00+00:00,0.0
2006-04-14 00:00:00+00:00,0.0
2006-04-15 00:00:00+00:00,0.0
2006-04-16 00:00:00+00:00,0.0
2006-04-17 00:00:00+00:00,0.0
2006-04-18 00:00:00+00:00,0.0
2006-04-19 00:00:00+00:00,0.0
2006-04-20 00:00:00+00:00,0.0
2006-04-21 00:00:00+00:00,0.0
2006-04-22 00:00:00+00:00,0.0
2006-04-23 00:00:00+00:00,0.0
2006-04-24 00:00:00+00:00,0.0
2006-04-25 00:00:00+00:00,1.0089644675304044e-08
2006-04-26 00:00:00+00:00,5.7288771131425165e-06
2006-04-27 00:00:00+00:00,0.0
2006-04-28 00:00:00+00:00,0.0
2006-04-29 00:00:00+00:00,1.2856575040132157e-06
2006-04-30 00:00:00+00:00,1.998531296010242e-08
2006-05-01 00:00:00+00:00,0.0
2006-05-02 00:00:00+00:00,1.383671559551658e-07
2006-05-03 00:00:00+00:00,3.859934440697543e-05
2006-05-04 00:00:00+00:00,3.0701246487296885e-06
2006-05-05 00:00:00+00:00,1.3188438288125326e-06
2006-05-06 00:00:00+00:00,0.0
2006-05-07 00:00:00+00:00,0.0
2006-05-08 00:00:00+00:00,0.0
2006-05-09 00:00:00+00:00,1.4679093283120892e-06
2006-05-10 00:00:00+00:00,5.139881764648635e-08
2006-05-11 00:00:00+00:00,0.0
2006-05-12 00:00:00+00:00,0.0
2006-05-13 00:00:00+00:00,0.0
2006-05-14 00:00:00+00:00,0.0
2006-05-15 00:00:00+00:00,0.0
2006-05-16 00:00:00+00:00,0.0
2006-05-17 00:00:00+00:00,0.0
2006-05-18 00:00:00+00:00,0.0
2006-05-19 00:00:00+00:00,0.0
2006-05-20 00:00:00+00:00,0.0
2006-05-21 00:00:00+00:00,0.0
2006-05-22 00:00:00+00:00,0.0
2006-05-23 00:00:00+00:00,0.0
2006-05-24 00:00:00+00:00,0.0
2006-05-25 00:00:00+00:00,0.0
2006-05-26 00:00:00+00:00,0.0
2006-05-27 00:00:00+00:00,7.704820177423244e-07
2006-05-28 00:00:00+00:00,0.0
2006-05-29 00:00:00+00:00,0.0
2006-05-30 00:00:00+00:00,0.0
2006-05-31 00:00:00+00:00,0.0
2006-06-01 00:00:00+00:00,0.0
2006-06-02 00:00:00+00:00,0.0
2006-06-03 00:00:00+00:00,0.0
2006-06-04 00:00:00+00:00,0.0
2006-06-05 00:00:00+00:00,0.0
2006-06-06 00:00:00+00:00,0.0
2006-06-07 00:00:00+00:00,0.0
2006-06-08 00:00:00+00:00,0.0
2006-06-09 00:00:00+00:00,2.3742002142057572e-08
2006-06-10 00:00:00+00:00,0.0
2006-06-11 00:00:00+00:00,0.0
2006-06-12 00:00:00+00:00,0.0
2006-06-13 00:00:00+00:00,0.0
2006-06-14 00:00:00+00:00,0.0
2006-06-15 00:00:00+00:00,0.0
2006-06-16 00:00:00+00:00,0.0
2006-06-17 00:00:00+00:00,0.0
2006-06-18 00:00:00+00:00,0.0
2006-06-19 00:00:00+00:00,0.0
2006-06-20 00:00:00+00:00,0.0
2006-06-21 00:00:00+00:00,0.0
2006-06-22 00:00:00+00:00,0.0
2006-06-23 00:00:00+00:00,0.0
2006-06-24 00:00:00+00:00,0.0
2006-06-25 00:00:00+00:00,0.0
2006-06-26 00:00:00+00:00,0.0
2006-06-27 00:00:00+00:00,0.0
2006-06-28 00:00:00+00:00,0.0
2006-06-29 00:00:00+00:00,0.0
2006-06-30 00:00:00+00:00,0.0
2006-07-01 00:00:00+00:00,0.0
2006-07-02 00:00:00+00:00,0.0
2006-07-03 00:00:00+00:00,0.0
2006-07-04 00:00:00+00:00,0.0
2006-07-05 00:00:00+00:00,0.0
2006-07-06 00:00:00+00:00,0.0
2006-07-07 00:00:00+00:00,0.0
2006-07-08 00:00:00+00:00,0.0
2006-07-09 00:00:00+00:00,0.0
2006-07-10 00:00:00+00:00,0.0
2006-07-11 00:00:00+00:00,0.0
2006-07-12 00:00:00+00:00,1.5299976396931925e-08
2006-07-13 00:00:00+00:00,0.0
2006-07-14 00:00:00+00:00,0.0
2006-07-15 00:00:00+00:00,0.0
2006-07-16 00:00:00+00:00,0.0
2006-07-17 00:00:00+00:00,0.0
2006-07-18 00:00:00+00:00,0.0
2006-07-19 00:00:00+00:00,0.0
2006-07-20 00:00:00+00:00,0.0
2006-07-21 00:00:00+00:00,0.0
2006-07-22 00:00:00+00:00,0.0
2006-07-23 00:00:00+00:00,0.0
2006-07-24 00:00:00+00:00,0.0
2006-07-25 00:00:00+00:00,0.0
2006-07-26 00:00:00+00:00,0.0
2006-07-27 00:00:00+00:00,0.0
2006-07-28 00:00:00+00:00,0.0
2006-07-29 00:00:00+00:00,0.0
2006-07-30 00:00:00+00:00,0.0
2006-07-31 00:00:00+00:00,0.0
2006-08-01 00:00:00+00:00,2.459671350152348e-06
2006-08-02 00:00:00+00:00,0.0
2006-08-03 00:00:00+00:00,0.0
2006-08-04 00:00:00+00:00,0.0
2006-08-05 00:00:00+00:00,0.0
2006-08-06 00:00:00+00:00,0.0
2006-08-07 00:00:00+00:00,1.804986915487916e-08
2006-08-08 00:00:00+00:00,1.6081878939644412e-08
2006-08-09 00:00:00+00:00,0.0
2006-08-10 00:00:00+00:00,0.0
2006-08-11 00:00:00+00:00,0.0
2006-08-12 00:00:00+00:00,0.0
2006-08-13 00:00:00+00:00,0.0
2006-08-14 00:00:00+00:00,0.0
2006-08-15 00:00:00+00:00,0.0
2006-08-16 00:00:00+00:00,0.0
2006-08-17 00:00:00+00:00,0.0
2006-08-18 00:00:00+00:00,0.0
2006-08-19 00:00:00+00:00,0.0
2006-08-20 00:00:00+00:00,0.0
2006-08-21 00:00:00+00:00,0.0
2006-08-22 00:00:00+00:00,0.0
2006-08-23 00:00:00+00:00,0.0
2006-08-24 00:00:00+00:00,0.0
2006-08-25 00:00:00+00:00,0.0
2006-08-26 00:00:00+00:00,0.0
2006-08-27 00:00:00+00:00,0.0
2006-08-28 00:00:00+00:00,0.0
2006-08-29 00:00:00+00:00,0.0
2006-08-30 00:00:00+00:00,0.0
2006-08-31 00:00:00+00:00,5.358171684122226e-09
2006-09-01 00:00:00+00:00,0.0
2006-09-02 00:00:00+00:00,0.0
2006-09-03 00:00:00+00:00,0.0
2006-09-04 00:00:00+00:00,2.3778044067057635e-07
2006-09-05 00:00:00+00:00,0.0
2006-09-06 00:00:00+00:00,0.0
2006-09-07 00:00:00+00:00,0.0
2006-09-08 00:00:00+00:00,0.0
2006-09-09 00:00:00+00:00,0.0
2006-09-10 00:00:00+00:00,0.0
2006-09-11 00:00:00+00:00,0.0
2006-09-12 00:00:00+00:00,0.0
2006-09-13 00:00:00+00:00,0.0
2006-09-14 00:00:00+00:00,0.0
2006-09-15 00:00:00+00:00,0.0
2006-09-16 00:00:00+00:00,0.0
2006-09-17 00:00:00+00:00,0.0
2006-09-18 00:00:00+00:00,0.0
2006-09-19 00:00:00+00:00,2.375785435049238e-08
2006-09-20 00:00:00+00:00,1.7219599612872116e-06
2006-09-21 00:00:00+00:00,0.0
2006-09-22 00:00:00+00:00,0.0
2006-09-23 00:00:00+00:00,0.0
2006-09-24 00:00:00+00:00,0.0
2006-09-25 00:00:00+00:00,0.0
2006-09-26 00:00:00+00:00,1.3405951904132962e-06
2006-09-27 00:00:00+00:00,1.8510173731556279e-06
2006-09-28 00:00:00+00:00,3.8266630326688755e-06
2006-09-29 00:00:00+00:00,1.5976124814187642e-06
2006-09-30 00:00:00+00:00,1.2403595484045127e-08
2006-10-01 00:00:00+00:00,0.0
2006-10-02 00:00:00+00:00,0.0
2006-10-03 00:00:00+00:00,0.0
2006-10-04 00:00:00+00:00,0.0
2006-10-05 00:00:00+00:00,0.0
2006-10-06 00:00:00+00:00,0.0
2006-10-07 00:00:00+00:00,0.0
2006-10-08 00:00:00+00:00,0.0
2006-10-09 00:00:00+00:00,0.0
2006-10-10 00:00:00+00:00,0.0
2006-10-11 00:00:00+00:00,0.0
2006-10-12 00:00:00+00:00,0.0
2006-10-13 00:00:00+00:00,0.0
2006-10-14 00:00:00+00:00,0.0
2006-10-15 00:00:00+00:00,0.0
2006-10-16 00:00:00+00:00,0.0
2006-10-17 00:00:00+00:00,0.0
2006-10-18 00:00:00+00:00,3.3609637739573373e-06
2006-10-19 00:00:00+00:00,0.0001362762413918972
2006-10-20 00:00:00+00:00,4.1470852352176735e-07
2006-10-21 00:00:00+00:00,0.0
2006-10-22 00:00:00+00:00,0.0
2006-10-23 00:00:00+00:00,1.3441286910165218e-06
2006-10-24 00:00:00+00:00,1.013017822515394e-06
2006-10-25 00:00:00+00:00,1.0584518577161361e-06
2006-10-26 00:00:00+00:00,0.0
2006-10-27 00:00:00+00:00,0.0
2006-10-28 00:00:00+00:00,0.0
2006-10-29 00:00:00+00:00,0.0
2006-10-30 00:00:00+00:00,0.0
2006-10-31 00:00:00+00:00,0.0
2006-11-01 00:00:00+00:00,0.0
2006-11-02 00:00:00+00:00,0.0
2006-11-03 00:00:00+00:00,0.0
2006-11-04 00:00:00+00:00,0.0
2006-11-05 00:00:00+00:00,1.5191858881991038e-10
2006-11-06 00:00:00+00:00,4.190153291006027e-08
2006-11-07 00:00:00+00:00,0.0
2006-11-08 00:00:00+00:00,0.0
2006-11-09 00:00:00+00:00,0.0
2006-11-10 00:00:00+00:00,0.0
2006-11-11 00:00:00+00:00,0.0
2006-11-12 00:00:00+00:00,0.0
2006-11-13 00:00:00+00:00,0.0
2006-11-14 00:00:00+00:00,0.0
2006-11-15 00:00:00+00:00,0.0
2006-11-16 00:00:00+00:00,0.0
2006-11-17 00:00:00+00:00,8.466621693514753e-06
2006-11-18 00:00:00+00:00,5.992240037500096e-09
2006-11-19 00:00:00+00:00,0.0
2006-11-20 00:00:00+00:00,0.0
2006-11-21 00:00:00+00:00,0.0
2006-11-22 00:00:00+00:00,0.0
2006-11-23 00:00:00+00:00,0.0
2006-11-24 00:00:00+00:00,4.6444128543043917e-08
2006-11-25 00:00:00+00:00,1.9448880266281776e-06
2006-11-26 00:00:00+00:00,3.7265247101458954e-06
2006-11-27 00:00:00+00:00,5.704784780391492e-05
2006-11-28 00:00:00+00:00,6.476903990915162e-08
2006-11-29 00:00:00+00:00,1.1933211396808474e-07
2006-11-30 00:00:00+00:00,0.0
2006-12-01 00:00:00+00:00,2.038224238276598e-07
2006-12-02 00:00:00+00:00,5.664417039952241e-05
2006-12-03 00:00:00+00:00,2.1154325224870263e-07
2006-12-04 00:00:00+00:00,0.00012887344928458333
2006-12-05 00:00:00+00:00,0.0004702349251601845
2006-12-06 00:00:00+00:00,0.0005324679077602923
2006-12-07 00:00:00+00:00,0.0002827172866091132
2006-12-08 00:00:00+00:00,0.00020073400810360909
2006-12-09 00:00:00+00:00,4.680267011281103e-06
2006-12-10 00:00:00+00:00,5.535807758860756e-07
2006-12-11 00:00:00+00:00,3.871109220199287e-05
2006-12-12 00:00:00+00:00,3.963012568419799e-05
2006-12-13 00:00:00+00:00,1.751622221490834e-06
2006-12-14 00:00:00+00:00,1.2753363989759237e-05
2006-12-15 00:00:00+00:00,7.229515904327855e-05
2006-12-16 00:00:00+00:00,0.00012917182175442576
2006-12-17 00:00:00+00:00,3.3765372791094705e-05
2006-12-18 00:00:00+00:00,0.0
2006-12-19 00:00:00+00:00,0.0
2006-12-20 00:00:00+00:00,0.0
2006-12-21 00:00:00+00:00,0.0
2006-12-22 00:00:00+00:00,1.650661215535365e-05
2006-12-23 00:00:00+00:00,4.959129107362514e-09
2006-12-24 00:00:00+00:00,2.4891817247407744e-06
2006-12-25 00:00:00+00:00,0.00019512689323164523
2006-12-26 00:00:00+00:00,0.000276323378784582
2006-12-27 00:00:00+00:00,0.0001772911346051842
2006-12-28 00:00:00+00:00,1.2968597729923204e-05
2006-12-29 00:00:00+00:00,5.6439115724060684e-05
2006-12-30 00:00:00+00:00,4.990059824194759e-05
2006-12-31 00:00:00+00:00,2.1522371298487997e-06
2007-01-01 00:00:00+00:00,0.0
2007-01-02 00:00:00+00:00,1.3925213124821312e-06
2007-01-03 00:00:00+00:00,1.8581755512059317e-06
2007-01-04 00:00:00+00:00,4.258244644006481e-06
2007-01-05 00:00:00+00:00,0.0
2007-01-06 00:00:00+00:00,0.0
2007-01-07 00:00:00+00:00,0.0
2007-01-08 00:00:00+00:00,0.0
2007-01-09 00:00:00+00:00,0.0
2007-01-10 00:00:00+00:00,0.0
2007-01-11 00:00:00+00:00,0.0
2007-01-12 00:00:00+00:00,0.0
2007-01-13 00:00:00+00:00,0.0
2007-01-14 00:00:00+00:00,0.0
2007-01-15 00:00:00+00:00,0.0
2007-01-16 00:00:00+00:00,0.0
2007-01-17 00:00:00+00:00,0.0
2007-01-18 00:00:00+00:00,4.3981781345792115e-05
2007-01-19 00:00:00+00:00,0.00018826227460522205
2007-01-20 00:00:00+00:00,0.00011739665205823258
2007-01-21 00:00:00+00:00,3.6866844311589375e-05
2007-01-22 00:00:00+00:00,6.572107849933673e-06
2007-01-23 00:00:00+00:00,0.00026315689319744706
2007-01-24 00:00:00+00:00,0.00028594661853276193
2007-01-25 00:00:00+00:00,7.45054057915695e-05
2007-01-26 00:00:00+00:00,5.201777457841672e-05
2007-01-27 00:00:00+00:00,5.3850038966629654e-05
2007-01-28 00:00:00+00:00,3.458241917542182e-05
2007-01-29 00:00:00+00:00,4.276325853425078e-05
2007-01-30 00:00:00+00:00,3.901867239619605e-05
2007-01-31 00:00:00+00:00,1.8801958503900096e-05
2007-02-01 00:00:00+00:00,2.9121058560122037e-06
2007-02-02 00:00:00+00:00,1.6783133105491288e-05
2007-02-03 00:00:00+00:00,2.7245943783782423e-05
2007-02-04 00:00:00+00:00,1.9747812984860502e-06
2007-02-05 00:00:00+00:00,0.0
2007-02-06 00:00:00+00:00,0.0
2007-02-07 00:00:00+00:00,0.0
2007-02-08 00:00:00+00:00,2.7750594711051235e-08
2007-02-09 00:00:00+00:00,0.0
2007-02-10 00:00:00+00:00,0.0
2007-02-11 00:00:00+00:00,0.0
2007-02-12 00:00:00+00:00,0.0
2007-02-13 00:00:00+00:00,0.0
2007-02-14 00:00:00+00:00,0.0
2007-02-15 00:00:00+00:00,0.0
2007-02-16 00:00:00+00:00,2.4554269728582767e-08
2007-02-17 00:00:00+00:00,0.0
2007-02-18 00:00:00+00:00,0.0
2007-02-19 00:00:00+00:00,0.0
2007-02-20 00:00:00+00:00,4.720033075500396e-08
2007-02-21 00:00:00+00:00,0.00029543423443101346
2007-02-22 00:00:00+00:00,0.0006758772069588304
2007-02-23 00:00:00+00:00,0.0008550140191800892
2007-02-24 00:00:00+00:00,0.00017351671704091132
2007-02-25 00:00:00+00:00,0.00030677783070132136
2007-02-26 00:00:00+00:00,9.86916056717746e-05
2007-02-27 00:00:00+00:00,1.9977399006165797e-06
2007-02-28 00:00:00+00:00,0.0
2007-03-01 00:00:00+00:00,0.0
2007-03-02 00:00:00+00:00,6.39758718534722e-06
2007-03-03 00:00:00+00:00,2.7627123927231878e-05
2007-03-04 00:00:00+00:00,6.2342878663912416e-06
2007-03-05 00:00:00+00:00,0.0
2007-03-06 00:00:00+00:00,3.0011019589437637e-06
2007-03-07 00:00:00+00:00,1.468086975364713e-05
2007-03-08 00:00:00+00:00,2.5349329462187598e-06
2007-03-09 00:00:00+00:00,2.574782627107197e-07
2007-03-10 00:00:00+00:00,8.516213711118326e-05
2007-03-11 00:00:00+00:00,1.8304854165762663e-06
2007-03-12 00:00:00+00:00,0.0
2007-03-13 00:00:00+00:00,0.0
2007-03-14 00:00:00+00:00,1.150887651846233e-08
2007-03-15 00:00:00+00:00,1.577718649059534e-05
2007-03-16 00:00:00+00:00,0.0
2007-03-17 00:00:00+00:00,6.628400228692044e-07
2007-03-18 00:00:00+00:00,0.0
2007-03-19 00:00:00+00:00,0.0
2007-03-20 00:00:00+00:00,0.0
2007-03-21 00:00:00+00:00,0.0
2007-03-22 00:00:00+00:00,0.0
2007-03-23 00:00:00+00:00,0.0
2007-03-24 00:00:00+00:00,0.0
2007-03-25 00:00:00+00:00,0.0
2007-03-26 00:00:00+00:00,1.922808579024604e-09
2007-03-27 00:00:00+00:00,7.311200533877127e-06
2007-03-28 00:00:00+00:00,5.324781948701229e-09
2007-03-29 00:00:00+00:00,0.0
2007-03-30 00:00:00+00:00,0.0
2007-03-31 00:00:00+00:00,0.0
2007-04-01 00:00:00+00:00,5.3629269132215995e-06
2007-04-02 00:00:00+00:00,3.4588138078106567e-06
2007-04-03 00:00:00+00:00,0.0
2007-04-04 00:00:00+00:00,0.0
2007-04-05 00:00:00+00:00,0.0
2007-04-06 00:00:00+00:00,0.0
2007-04-07 00:00:00+00:00,0.0
2007-04-08 00:00:00+00:00,0.0
2007-04-09 00:00:00+00:00,0.0
2007-04-10 00:00:00+00:00,0.0
2007-04-11 00:00:00+00:00,3.7174259226446793e-09
2007-04-12 00:00:00+00:00,3.6833411876102673e-09
2007-04-13 00:00:00+00:00,0.0
2007-04-14 00:00:00+00:00,0.0
2007-04-15 00:00:00+00:00,3.682627357193269e-05
2007-04-16 00:00:00+00:00,5.03912019667041e-07
2007-04-17 00:00:00+00:00,1.3878413483325858e-05
2007-04-18 00:00:00+00:00,4.678142886405112e-06
2007-04-19 00:00:00+00:00,0.0
2007-04-20 00:00:00+00:00,0.0
2007-04-21 00:00:00+00:00,0.0
2007-04-22 00:00:00+00:00,0.0
2007-04-23 00:00:00+00:00,0.0
2007-04-24 00:00:00+00:00,3.859555341989562e-09
2007-04-25 00:00:00+00:00,3.6447513895865313e-09
2007-04-26 00:00:00+00:00,2.283432110061767e-09
2007-04-27 00:00:00+00:00,2.2476454031306048e-09
2007-04-28 00:00:00+00:00,5.3235148698149715e-06
2007-04-29 00:00:00+00:00,4.917540596949266e-09
2007-04-30 00:00:00+00:00,8.377421636396321e-07
2007-05-01 00:00:00+00:00,1.3091619166516466e-06
2007-05-02 00:00:00+00:00,3.6371781675370585e-07
2007-05-03 00:00:00+00:00,1.2793447012882098e-07
2007-05-04 00:00:00+00:00,6.71936049911892e-06
2007-05-05 00:00:00+00:00,3.958875893772529e-09
2007-05-06 00:00:00+00:00,3.2978317854315264e-09
2007-05-07 00:00:00+00:00,0.0
2007-05-08 00:00:00+00:00,0.0
2007-05-09 00:00:00+00:00,0.0
2007-05-10 00:00:00+00:00,0.0
2007-05-11 00:00:00+00:00,0.0
2007-05-12 00:00:00+00:00,2.923063391335745e-08
2007-05-13 00:00:00+00:00,0.0
2007-05-14 00:00:00+00:00,0.0
2007-05-15 00:00:00+00:00,0.0
2007-05-16 00:00:00+00:00,0.0
2007-05-17 00:00:00+00:00,0.0
2007-05-18 00:00:00+00:00,4.268129849549496e-09
2007-05-19 00:00:00+00:00,0.0
2007-05-20 00:00:00+00:00,0.0
2007-05-21 00:00:00+00:00,1.601414645335808e-08
2007-05-22 00:00:00+00:00,0.0
2007-05-23 00:00:00+00:00,0.0
2007-05-24 00:00:00+00:00,0.0
2007-05-25 00:00:00+00:00,0.0
2007-05-26 00:00:00+00:00,0.0
2007-05-27 00:00:00+00:00,0.0
2007-05-28 00:00:00+00:00,0.0
2007-05-29 00:00:00+00:00,0.0
2007-05-30 00:00:00+00:00,0.0
2007-05-31 00:00:00+00:00,0.0
2007-06-01 00:00:00+00:00,0.0
2007-06-02 00:00:00+00:00,0.0
2007-06-03 00:00:00+00:00,0.0
2007-06-04 00:00:00+00:00,0.0
2007-06-05 00:00:00+00:00,1.1813223181889043e-06
2007-06-06 00:00:00+00:00,0.0
2007-06-07 00:00:00+00:00,2.3387092085158656e-07
2007-06-08 00:00:00+00:00,2.119563049518547e-07
2007-06-09 00:00:00+00:00,0.0
2007-06-10 00:00:00+00:00,0.0
2007-06-11 00:00:00+00:00,0.0
2007-06-12 00:00:00+00:00,0.0
2007-06-13 00:00:00+00:00,0.0
2007-06-14 00:00:00+00:00,0.0
2007-06-15 00:00:00+00:00,0.0
2007-06-16 00:00:00+00:00,0.0
2007-06-17 00:00:00+00:00,0.0
2007-06-18 00:00:00+00:00,0.0
2007-06-19 00:00:00+00:00,0.0
2007-06-20 00:00:00+00:00,0.0
2007-06-21 00:00:00+00:00,0.0
2007-06-22 00:00:00+00:00,0.0
2007-06-23 00:00:00+00:00,0.0
2007-06-24 00:00:00+00:00,0.0
2007-06-25 00:00:00+00:00,0.0
2007-06-26 00:00:00+00:00,0.0
2007-06-27 00:00:00+00:00,0.0
2007-06-28 00:00:00+00:00,0.0
2007-06-29 00:00:00+00:00,0.0
2007-06-30 00:00:00+00:00,0.0
2007-07-01 00:00:00+00:00,0.0
2007-07-02 00:00:00+00:00,0.0
2007-07-03 00:00:00+00:00,0.0
2007-07-04 00:00:00+00:00,0.0
2007-07-05 00:00:00+00:00,2.3871058374425047e-07
2007-07-06 00:00:00+00:00,0.0
2007-07-07 00:00:00+00:00,0.0
2007-07-08 00:00:00+00:00,0.0
2007-07-09 00:00:00+00:00,0.0
2007-07-10 00:00:00+00:00,0.0
2007-07-11 00:00:00+00:00,0.0
2007-07-12 00:00:00+00:00,0.0
2007-07-13 00:00:00+00:00,0.0
2007-07-14 00:00:00+00:00,0.0
2007-07-15 00:00:00+00:00,0.0
2007-07-16 00:00:00+00:00,0.0
2007-07-17 00:00:00+00:00,0.0
2007-07-18 00:00:00+00:00,0.0
2007-07-19 00:00:00+00:00,0.0
2007-07-20 00:00:00+00:00,0.0
2007-07-21 00:00:00+00:00,0.0
2007-07-22 00:00:00+00:00,0.0
2007-07-23 00:00:00+00:00,0.0
2007-07-24 00:00:00+00:00,0.0
2007-07-25 00:00:00+00:00,0.0
2007-07-26 00:00:00+00:00,0.0
2007-07-27 00:00:00+00:00,0.0
2007-07-28 00:00:00+00:00,0.0
2007-07-29 00:00:00+00:00,0.0
2007-07-30 00:00:00+00:00,0.0
2007-07-31 00:00:00+00:00,0.0
2007-08-01 00:00:00+00:00,0.0
2007-08-02 00:00:00+00:00,0.0
2007-08-03 00:00:00+00:00,0.0
2007-08-04 00:00:00+00:00,0.0
2007-08-05 00:00:00+00:00,0.0
2007-08-06 00:00:00+00:00,0.0
2007-08-07 00:00:00+00:00,0.0
2007-08-08 00:00:00+00:00,0.0
2007-08-09 00:00:00+00:00,0.0
2007-08-10 00:00:00+00:00,0.0
2007-08-11 00:00:00+00:00,0.0
2007-08-12 00:00:00+00:00,0.0
2007-08-13 00:00:00+00:00,0.0
2007-08-14 00:00:00+00:00,0.0
2007-08-15 00:00:00+00:00,0.0
2007-08-16 00:00:00+00:00,0.0
2007-08-17 00:00:00+00:00,0.0
2007-08-18 00:00:00+00:00,0.0
2007-08-19 00:00:00+00:00,8.609927135694306e-07
2007-08-20 00:00:00+00:00,1.00763702448603e-06
